2,0,1000,1,GDOP, 1246212000.0
TOW_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
324270000,-5610390.1113,9589.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988347088,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1113,9589.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988347088,2.0000,2.222
324271000,-5610390.1165,9586.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988400560,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1165,9586.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988400560,2.0000,2.222
324272000,-5610390.1216,9583.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988454032,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1216,9583.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988454032,2.0000,2.222
324273000,-5610390.1267,9580.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988507504,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1267,9580.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988507504,2.0000,2.222
324274000,-5610390.1318,9577.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988560976,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1318,9577.1911,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988560976,2.0000,2.222
324275000,-5610390.1369,9574.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988614448,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1369,9574.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988614448,2.0000,2.222
324276000,-5610390.1421,9571.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988667920,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1421,9571.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988667920,2.0000,2.223
324277000,-5610390.1472,9568.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988721393,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1472,9568.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988721393,2.0000,2.223
324278000,-5610390.1523,9565.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988774865,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1523,9565.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988774865,2.0000,2.223
324279000,-5610390.1574,9562.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988828337,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1574,9562.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988828337,2.0000,2.223
324280000,-5610390.1625,9559.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988881809,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1625,9559.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988881809,2.0000,2.223
324281000,-5610390.1676,9556.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988935281,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1676,9556.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988935281,2.0000,2.223
324282000,-5610390.1727,9553.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13988988753,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1727,9553.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13988988753,2.0000,2.224
324283000,-5610390.1779,9550.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989042225,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1779,9550.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989042225,2.0000,2.224
324284000,-5610390.1830,9547.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989095698,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1830,9547.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989095698,2.0000,2.224
324285000,-5610390.1881,9544.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989149170,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1881,9544.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989149170,2.0000,2.224
324286000,-5610390.1932,9541.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989202642,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1932,9541.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989202642,2.0000,2.224
324287000,-5610390.1983,9538.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989256114,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.1983,9538.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989256114,2.0000,2.224
324288000,-5610390.2034,9535.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989309586,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2034,9535.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989309586,2.0000,2.225
324289000,-5610390.2085,9532.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989363058,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2085,9532.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989363058,2.0000,2.225
324290000,-5610390.2136,9529.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989416530,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2136,9529.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989416530,2.0000,2.225
324291000,-5610390.2187,9526.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989470003,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2187,9526.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989470003,2.0000,2.225
324292000,-5610390.2237,9523.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989523475,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2237,9523.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989523475,2.0000,2.225
324293000,-5610390.2288,9520.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989576947,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2288,9520.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989576947,2.0000,2.225
324294000,-5610390.2339,9517.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989630419,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2339,9517.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989630419,2.0000,2.226
324295000,-5610390.2390,9514.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989683891,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2390,9514.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989683891,2.0000,2.226
324296000,-5610390.2441,9511.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989737363,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2441,9511.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989737363,2.0000,2.226
324297000,-5610390.2492,9508.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989790835,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2492,9508.1912,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989790835,2.0000,2.226
324298000,-5610390.2543,9505.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989844308,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2543,9505.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989844308,2.0000,2.226
324299000,-5610390.2594,9502.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989897780,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2594,9502.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989897780,2.0000,2.226
324300000,-5610390.2644,9499.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13989951252,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2644,9499.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13989951252,2.0000,2.227
324301000,-5610390.2695,9496.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990004724,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2695,9496.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990004724,2.0000,2.227
324302000,-5610390.2746,9493.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990058196,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2746,9493.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990058196,2.0000,2.227
324303000,-5610390.2797,9490.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990111668,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2797,9490.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990111668,2.0000,2.227
324304000,-5610390.2847,9487.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990165140,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2847,9487.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990165140,2.0000,2.227
324305000,-5610390.2898,9484.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990218613,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2898,9484.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990218613,2.0000,2.227
324306000,-5610390.2949,9481.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990272085,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2949,9481.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990272085,2.0000,2.228
324307000,-5610390.2999,9478.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990325557,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.2999,9478.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990325557,2.0000,2.228
324308000,-5610390.3050,9475.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990379029,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3050,9475.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990379029,2.0000,2.228
324309000,-5610390.3101,9472.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990432501,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3101,9472.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990432501,2.0000,2.228
324310000,-5610390.3151,9469.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990485973,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3151,9469.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990485973,2.0000,2.228
324311000,-5610390.3202,9466.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990539445,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3202,9466.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990539445,2.0000,2.228
324312000,-5610390.3253,9463.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990592917,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3253,9463.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990592917,2.0000,2.229
324313000,-5610390.3303,9460.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990646390,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3303,9460.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990646390,2.0000,2.229
324314000,-5610390.3354,9457.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990699862,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3354,9457.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990699862,2.0000,2.229
324315000,-5610390.3404,9454.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990753334,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3404,9454.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990753334,2.0000,2.229
324316000,-5610390.3455,9451.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990806806,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3455,9451.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990806806,2.0000,2.229
324317000,-5610390.3506,9448.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990860278,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3506,9448.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990860278,2.0000,2.229
324318000,-5610390.3556,9445.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990913750,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3556,9445.1913,3023652.1471,-0.0051,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990913750,2.0000,2.230
324319000,-5610390.3607,9442.1913,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13990967222,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3607,9442.1913,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13990967222,2.0000,2.230
324320000,-5610390.3657,9439.1913,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991020695,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3657,9439.1913,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991020695,2.0000,2.230
324321000,-5610390.3707,9436.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991074167,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3707,9436.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991074167,2.0000,2.230
324322000,-5610390.3758,9433.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991127639,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3758,9433.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991127639,2.0000,2.230
324323000,-5610390.3808,9430.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991181111,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3808,9430.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991181111,2.0000,2.230
324324000,-5610390.3859,9427.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991234583,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3859,9427.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991234583,2.0000,2.231
324325000,-5610390.3909,9424.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991288055,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3909,9424.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991288055,2.0000,2.231
324326000,-5610390.3960,9421.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991341527,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.3960,9421.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991341527,2.0000,2.231
324327000,-5610390.4010,9418.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991395000,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.4010,9418.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991395000,2.0000,2.231
324328000,-5610390.4060,9415.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991448472,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.4060,9415.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991448472,2.0000,2.231
324329000,-5610390.4111,9412.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991501944,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.4111,9412.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991501944,2.0000,2.231
324330000,-5610390.4161,9409.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991555416,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.4161,9409.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991555416,2.0000,2.233
324331000,-5610390.4211,9406.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.49712038552,3.13991608888,2.0000,1.570796318,0.000000000,0.000000000,0.00000000000,-0.00000047000,-0.00000025501,0.00000000000,0.00000000000,0.00000000000,-5610390.4211,9406.1914,3023652.1471,-0.0050,-3.0000,0.0000,0.000,0.000,0.000,0.49712038552,3.13991608888,2.0000,2.233
