2,0,100,1,GDOP, 1246190400.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
1000,4162684.1799081569,664337.8506902333,4770531.4132508291,-2.8778,-0.4593,2.5579,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043345691,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,0.0000,-0.0000,0.0000,4162684.1799,664337.8507,4770531.4133,-2.8778,-0.4593,2.5579,-3.029,-0.483,2.692,0.85043345691,0.15825900390,0.0000,2.359
1100,4162683.8769799019,664337.8023448156,4770531.6824987521,-3.1807,-0.5076,2.8271,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043352097,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,-0.0000,4162683.8770,664337.8023,4770531.6825,-3.1807,-0.5076,2.8271,-3.029,-0.483,2.692,0.85043352097,0.15825900390,0.0000,2.359
1200,4162683.5437588021,664337.7491648529,4770531.9786714455,-3.4837,-0.5560,3.0964,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043359144,0.15825900390,0.0000000009,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162683.5438,664337.7492,4770531.9787,-3.4837,-0.5560,3.0964,-3.029,-0.483,2.692,0.85043359144,0.15825900390,0.0000,2.359
1300,4162683.1802448514,664337.6911503444,4770532.3017689018,-3.7866,-0.6043,3.3656,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043366831,0.15825900390,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162683.1802,664337.6912,4770532.3018,-3.7866,-0.6043,3.3656,-3.029,-0.483,2.692,0.85043366831,0.15825900390,0.0000,2.359
1400,4162682.7864380437,664337.6283012892,4770532.6517911144,-4.0895,-0.6527,3.6348,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043375159,0.15825900390,0.0000000009,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000001,0.000000,0.0000,-0.0000,0.0000,4162682.7864,664337.6283,4770532.6518,-4.0895,-0.6527,3.6348,-3.029,-0.483,2.692,0.85043375159,0.15825900390,0.0000,2.359
1500,4162682.3623383725,664337.5606176860,4770533.0287380749,-4.3925,-0.7010,3.9041,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043384128,0.15825900390,-0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162682.3623,664337.5606,4770533.0287,-4.3925,-0.7010,3.9041,-3.029,-0.483,2.692,0.85043384128,0.15825900390,-0.0000,2.359
1600,4162681.9079458308,664337.4880995339,4770533.4326097760,-4.6954,-0.7494,4.1733,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043393737,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162681.9079,664337.4881,4770533.4326,-4.6954,-0.7494,4.1733,-3.029,-0.483,2.692,0.85043393737,0.15825900390,0.0000,2.359
1700,4162681.4232604108,664337.4107468316,4770533.8634062083,-4.9983,-0.7977,4.4426,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043403986,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162681.4233,664337.4107,4770533.8634,-4.9983,-0.7977,4.4426,-3.029,-0.483,2.692,0.85043403986,0.15825900390,0.0000,2.359
1800,4162680.9082821039,664337.3285595777,4770534.3211273625,-5.3012,-0.8460,4.7118,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043414877,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162680.9083,664337.3286,4770534.3211,-5.3012,-0.8460,4.7118,-3.029,-0.483,2.692,0.85043414877,0.15825900390,0.0000,2.359
1900,4162680.3630109020,664337.2415377710,4770534.8057732284,-5.6042,-0.8944,4.9811,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043426407,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,-0.0000,4162680.3630,664337.2415,4770534.8058,-5.6042,-0.8944,4.9811,-3.029,-0.483,2.692,0.85043426407,0.15825900390,0.0000,2.359
2000,4162679.7874467955,664337.1496814098,4770535.3173437957,-5.9071,-0.9427,5.2503,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043438579,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000001,0.000000,0.0000,-0.0000,-0.0000,4162679.7874,664337.1497,4770535.3173,-5.9071,-0.9427,5.2503,-3.029,-0.483,2.692,0.85043438579,0.15825900390,0.0000,2.359
2100,4162679.1815897753,664337.0529904928,4770535.8558390532,-6.2100,-0.9911,5.5196,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043451391,0.15825900390,0.0000000009,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162679.1816,664337.0530,4770535.8558,-6.2100,-0.9911,5.5196,-3.029,-0.483,2.692,0.85043451391,0.15825900390,0.0000,2.359
2200,4162678.5454398305,664336.9514650182,4770536.4212589888,-6.5130,-1.0394,5.7888,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043464844,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,0.0000,4162678.5454,664336.9515,4770536.4213,-6.5130,-1.0394,5.7888,-3.029,-0.483,2.692,0.85043464844,0.15825900390,0.0000,2.359
2300,4162677.8789969506,664336.8451049844,4770537.0136035904,-6.8159,-1.0878,6.0581,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043478937,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000001,0.000000,-0.0000,-0.0000,-0.0000,4162677.8790,664336.8451,4770537.0136,-6.8159,-1.0878,6.0581,-3.029,-0.483,2.692,0.85043478937,0.15825900390,0.0000,2.359
2400,4162677.1822611243,664336.7339103894,4770537.6328728441,-7.1188,-1.1361,6.3273,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043493671,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,-0.0000,-0.0000,0.0000,4162677.1823,664336.7339,4770537.6329,-7.1188,-1.1361,6.3273,-3.029,-0.483,2.692,0.85043493671,0.15825900390,0.0000,2.359
2500,4162676.4552323399,664336.6178812315,4770538.2790667377,-7.4218,-1.1845,6.5966,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043509045,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162676.4552,664336.6179,4770538.2791,-7.4218,-1.1845,6.5966,-3.029,-0.483,2.692,0.85043509045,0.15825900390,0.0000,2.359
2600,4162675.6979105854,664336.4970175087,4770538.9521852564,-7.7247,-1.2328,6.8658,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043525060,0.15825900390,0.0000000009,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162675.6979,664336.4970,4770538.9522,-7.7247,-1.2328,6.8658,-3.029,-0.483,2.692,0.85043525060,0.15825900390,0.0000,2.359
2700,4162674.9102958478,664336.3713192190,4770539.6522283852,-8.0276,-1.2812,7.1351,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043541716,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162674.9103,664336.3713,4770539.6522,-8.0276,-1.2812,7.1351,-3.029,-0.483,2.692,0.85043541716,0.15825900390,0.0000,2.359
2800,4162674.0923881135,664336.2407863602,4770540.3791961093,-8.3305,-1.3295,7.4043,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043559012,0.15825900390,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162674.0924,664336.2408,4770540.3792,-8.3305,-1.3295,7.4043,-3.029,-0.483,2.692,0.85043559012,0.15825900390,0.0000,2.359
2900,4162673.2441873690,664336.1054189302,4770541.1330884127,-8.6335,-1.3778,7.6735,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043576949,0.15825900390,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162673.2442,664336.1054,4770541.1331,-8.6335,-1.3778,7.6735,-3.029,-0.483,2.692,0.85043576949,0.15825900390,0.0000,2.359
3000,4162672.3656936004,664335.9652169266,4770541.9139052788,-8.9364,-1.4262,7.9428,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043595527,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,-0.0000,-0.0000,0.0000,4162672.3657,664335.9652,4770541.9139,-8.9364,-1.4262,7.9428,-3.029,-0.483,2.692,0.85043595527,0.15825900390,0.0000,2.359
3100,4162671.4569067922,664335.8201803472,4770542.7216466907,-9.2393,-1.4745,8.2120,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043614745,0.15825900390,0.0000000009,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162671.4569,664335.8202,4770542.7216,-9.2393,-1.4745,8.2120,-3.029,-0.483,2.692,0.85043614745,0.15825900390,0.0000,2.359
3200,4162670.5178269297,664335.6703091894,4770543.5563126309,-9.5423,-1.5229,8.4813,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043634604,0.15825900390,0.0000000009,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162670.5178,664335.6703,4770543.5563,-9.5423,-1.5229,8.4813,-3.029,-0.483,2.692,0.85043634604,0.15825900390,0.0000,2.359
3300,4162669.5484539964,664335.5156034507,4770544.4179030806,-9.8452,-1.5712,8.7505,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043655103,0.15825900390,0.0000000009,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,0.0000,-0.0000,-0.0000,4162669.5485,664335.5156,4770544.4179,-9.8452,-1.5712,8.7505,-3.029,-0.483,2.692,0.85043655103,0.15825900390,0.0000,2.359
3400,4162668.5487879761,664335.3560631286,4770545.3064180212,-10.1481,-1.6196,9.0198,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043676243,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,0.0000,-0.0000,0.0000,4162668.5488,664335.3561,4770545.3064,-10.1481,-1.6196,9.0198,-3.029,-0.483,2.692,0.85043676243,0.15825900390,0.0000,2.359
3500,4162667.5188288526,664335.1916882202,4770546.2218574323,-10.4511,-1.6679,9.2890,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043698023,0.15825900390,0.0000000019,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,-0.0000,-0.0000,0.0000,4162667.5188,664335.1917,4770546.2219,-10.4511,-1.6679,9.2890,-3.029,-0.483,2.692,0.85043698023,0.15825900390,0.0000,2.359
3600,4162666.4585766075,664335.0224787230,4770547.1642212952,-10.7540,-1.7163,9.5583,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043720444,0.15825900390,0.0000000019,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,-0.0000,-0.0000,0.0000,4162666.4586,664335.0225,4770547.1642,-10.7540,-1.7163,9.5583,-3.029,-0.483,2.692,0.85043720444,0.15825900390,0.0000,2.359
3700,4162665.3680312238,664334.8484346338,4770548.1335095884,-11.0569,-1.7646,9.8275,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043743506,0.15825900390,0.0000000000,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,-0.0000,-0.0000,-0.0000,4162665.3680,664334.8484,4770548.1335,-11.0569,-1.7646,9.8275,-3.029,-0.483,2.692,0.85043743506,0.15825900390,0.0000,2.359
3800,4162664.2471926827,664334.6695559500,4770549.1297222916,-11.3599,-1.8130,10.0967,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043767208,0.15825900390,0.0000000028,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000002,0.000000,-0.0000,-0.0000,0.0000,4162664.2472,664334.6696,4770549.1297,-11.3599,-1.8130,10.0967,-3.029,-0.483,2.692,0.85043767208,0.15825900390,0.0000,2.359
3900,4162663.0960609652,664334.4858426683,4770550.1528593823,-11.6628,-1.8613,10.3660,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043791551,0.15825900390,0.0000000019,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000002,0.000000,-0.0000,-0.0000,0.0000,4162663.0961,664334.4858,4770550.1529,-11.6628,-1.8613,10.3660,-3.029,-0.483,2.692,0.85043791551,0.15825900390,0.0000,2.359
4000,4162661.9146360522,664334.2972947859,4770551.2029208383,-11.9657,-1.9097,10.6352,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043816535,0.15825900390,0.0000000019,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,-0.0000,0.0000,4162661.9146,664334.2973,4770551.2029,-11.9657,-1.9097,10.6352,-3.029,-0.483,2.692,0.85043816535,0.15825900390,0.0000,2.359
4100,4162660.7029179237,664334.1039122994,4770552.2799066361,-12.2686,-1.9580,10.9045,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043842159,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,-0.0000,0.0000,4162660.7029,664334.1039,4770552.2799,-12.2686,-1.9580,10.9045,-3.029,-0.483,2.692,0.85043842159,0.15825900390,0.0000,2.359
4200,4162659.4609065591,664333.9056952056,4770553.3838167526,-12.5716,-2.0063,11.1737,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043868424,0.15825900390,0.0000000019,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,-0.0000,0.0000,4162659.4609,664333.9057,4770553.3838,-12.5716,-2.0063,11.1737,-3.029,-0.483,2.692,0.85043868424,0.15825900390,0.0000,2.359
4300,4162658.1886019376,664333.7026435011,4770554.5146511635,-12.8745,-2.0547,11.4430,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043895329,0.15825900390,0.0000000037,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,-0.0000,-0.0000,4162658.1886,664333.7026,4770554.5147,-12.8745,-2.0547,11.4430,-3.029,-0.483,2.692,0.85043895329,0.15825900390,0.0000,2.359
4400,4162656.8860040372,664333.4947571825,4770555.6724098446,-13.1774,-2.1030,11.7122,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043922875,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000003,0.000000,0.0000,-0.0000,0.0000,4162656.8860,664333.4948,4770555.6724,-13.1774,-2.1030,11.7122,-3.029,-0.483,2.692,0.85043922875,0.15825900390,0.0000,2.359
4500,4162655.5531128366,664333.2820362465,4770556.8570927698,-13.4804,-2.1514,11.9815,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043951062,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,-0.0000,-0.0000,0.0000,4162655.5531,664333.2820,4770556.8571,-13.4804,-2.1514,11.9815,-3.029,-0.483,2.692,0.85043951062,0.15825900390,0.0000,2.359
4600,4162654.1899283133,664333.0644806892,4770558.0686999131,-13.7833,-2.1997,12.2507,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85043979889,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,-0.0000,-0.0000,0.0000,4162654.1899,664333.0645,4770558.0687,-13.7833,-2.1997,12.2507,-3.029,-0.483,2.692,0.85043979889,0.15825900390,0.0000,2.359
4700,4162652.7964504440,664332.8420905072,4770559.3072312484,-14.0862,-2.2481,12.5199,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85044009356,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000003,0.000000,0.0000,-0.0000,0.0000,4162652.7965,664332.8421,4770559.3072,-14.0862,-2.2481,12.5199,-3.029,-0.483,2.692,0.85044009356,0.15825900390,0.0000,2.359
4800,4162651.3726792051,664332.6148656965,4770560.5726867486,-14.3892,-2.2964,12.7892,-3.029,-0.483,2.692,-0.000,-0.000,-0.000,0.85044039465,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,-0.0000,-0.0000,-0.0000,4162651.3727,664332.6149,4770560.5727,-14.3892,-2.2964,12.7892,-3.029,-0.483,2.692,0.85044039465,0.15825900390,0.0000,2.359
4900,4162649.9186145728,664332.3828062534,4770561.8650663858,-14.6921,-2.3448,13.0584,-3.029,-0.483,2.692,30.293,4.835,-26.925,0.85044070214,0.15825900390,0.0000000019,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000003,0.000000,0.0000,-0.0000,0.0000,4162649.9186,664332.3828,4770561.8651,-14.6921,-2.3448,13.0584,-3.029,-0.483,2.692,0.85044070214,0.15825900390,0.0000,2.359
5000,4162648.4393053604,664332.1467179363,4770563.1798827052,-14.8436,-2.3689,13.1930,-0.000,-0.000,-0.000,14.994,2.393,-13.326,0.85044101497,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,-0.0000,-0.0000,4162648.4393,664332.1467,4770563.1799,-14.8436,-2.3689,13.1930,-0.000,-0.000,-0.000,0.85044101497,0.15825900390,0.0000,2.359
5100,4162646.9574458231,664331.9102226036,4770564.4969649324,-14.7686,-2.3570,13.1264,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044132833,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,0.0000,0.0000,4162646.9574,664331.9102,4770564.4970,-14.7686,-2.3570,13.1264,1.499,0.239,-1.333,0.85044132833,0.15825900390,0.0000,2.359
5200,4162645.4880804829,664331.6757212651,4770565.8029414481,-14.6187,-2.3330,12.9931,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044163906,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,-0.0000,0.0000,0.0000,4162645.4881,664331.6757,4770565.8029,-14.6187,-2.3330,12.9931,1.499,0.239,-1.333,0.85044163906,0.15825900390,0.0000,2.359
5300,4162644.0337082720,664331.4436127344,4770567.0955912182,-14.4688,-2.3091,12.8599,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044194661,0.15825900390,0.0000000037,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,0.0000,0.0000,4162644.0337,664331.4436,4770567.0956,-14.4688,-2.3091,12.8599,1.499,0.239,-1.333,0.85044194661,0.15825900390,0.0000,2.359
5400,4162642.5943292025,664331.2138970136,4770568.3749142559,-14.3188,-2.2852,12.7266,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044225100,0.15825900390,0.0000000037,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000003,0.000000,0.0000,0.0000,0.0000,4162642.5943,664331.2139,4770568.3749,-14.3188,-2.2852,12.7266,1.499,0.239,-1.333,0.85044225100,0.15825900390,0.0000,2.359
5500,4162641.1699432866,664330.9865741044,4770569.6409105752,-14.1689,-2.2613,12.5933,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044255221,0.15825900390,0.0000000028,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,-0.0000,0.0000,0.0000,4162641.1699,664330.9866,4770569.6409,-14.1689,-2.2613,12.5933,1.499,0.239,-1.333,0.85044255221,0.15825900390,0.0000,2.359
5600,4162639.7605505357,664330.7616440088,4770570.8935801899,-14.0190,-2.2373,12.4601,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044285025,0.15825900390,0.0000000037,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,0.0000,0.0000,0.0000,4162639.7606,664330.7616,4770570.8936,-14.0190,-2.2373,12.4601,1.499,0.239,-1.333,0.85044285025,0.15825900390,0.0000,2.359
5700,4162638.3661509622,664330.5391067286,4770572.1329231132,-13.8690,-2.2134,12.3268,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044314512,0.15825900390,0.0000000037,0.0000000000,0.0000000000,0.0000000000,0.000000,-0.000003,0.000000,-0.0000,0.0000,-0.0000,4162638.3662,664330.5391,4770572.1329,-13.8690,-2.2134,12.3268,1.499,0.239,-1.333,0.85044314512,0.15825900390,0.0000,2.359
5800,4162636.9867445775,664330.3189622657,4770573.3589393590,-13.7191,-2.1895,12.1935,1.499,0.239,-1.333,0.000,0.000,0.000,0.85044343682,0.15825900390,0.0000000037,-0.0000000000,0.0000000000,0.0000000000,-0.000000,-0.000003,0.000000,0.0000,0.0000,0.0000,4162636.9867,664330.3190,4770573.3589,-13.7191,-2.1895,12.1935,1.499,0.239,-1.333,0.85044343682,0.15825900390,0.0000,2.359
