2,0,1000,1,GDOP, 1246190400.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
62000,4162634.1380,664660.2000,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316608,0.15833638927,0.0082,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162634.1380,664660.2000,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316608,0.15833638927,0.0082,2.365
63000,4162633.2620,664665.6860,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316608,0.15833770719,0.0081,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162633.2620,664665.6860,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316608,0.15833770719,0.0081,2.365
64000,4162632.3870,664671.1720,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316597,0.15833902507,0.0088,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162632.3870,664671.1720,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316597,0.15833902507,0.0088,2.365
65000,4162631.5110,664676.6580,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316597,0.15834034298,0.0088,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162631.5110,664676.6580,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316597,0.15834034298,0.0088,2.365
66000,4162630.6360,664682.1440,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316586,0.15834166086,0.0094,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162630.6360,664682.1440,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316586,0.15834166086,0.0094,2.366
67000,4162629.7600,664687.6310,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316584,0.15834297901,0.0095,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162629.7600,664687.6310,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316584,0.15834297901,0.0095,2.366
68000,4162628.8850,664693.1170,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316572,0.15834429689,0.0102,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162628.8850,664693.1170,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316572,0.15834429689,0.0102,2.366
69000,4162628.0090,664698.6030,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316572,0.15834561481,0.0102,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162628.0090,664698.6030,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316572,0.15834561481,0.0102,2.366
70000,4162627.1330,664704.0890,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316572,0.15834693273,0.0102,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162627.1330,664704.0890,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316572,0.15834693273,0.0102,2.366
71000,4162626.2580,664709.5750,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316560,0.15834825060,0.0109,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162626.2580,664709.5750,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316560,0.15834825060,0.0109,2.366
72000,4162625.3820,664715.0610,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316559,0.15834956852,0.0109,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162625.3820,664715.0610,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316559,0.15834956852,0.0109,2.367
73000,4162624.5070,664720.5470,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316547,0.15835088640,0.0116,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162624.5070,664720.5470,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316547,0.15835088640,0.0116,2.367
74000,4162623.6310,664726.0330,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316547,0.15835220432,0.0116,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162623.6310,664726.0330,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316547,0.15835220432,0.0116,2.367
75000,4162622.7560,664731.5200,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316532,0.15835352243,0.0124,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162622.7560,664731.5200,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316532,0.15835352243,0.0124,2.367
76000,4162621.8800,664737.0060,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316532,0.15835484035,0.0124,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162621.8800,664737.0060,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316532,0.15835484035,0.0124,2.367
77000,4162621.0050,664742.4920,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316519,0.15835615823,0.0131,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162621.0050,664742.4920,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316519,0.15835615823,0.0131,2.367
78000,4162620.1290,664747.9780,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316518,0.15835747614,0.0132,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162620.1290,664747.9780,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316518,0.15835747614,0.0132,2.367
79000,4162619.2530,664753.4640,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316517,0.15835879406,0.0132,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162619.2530,664753.4640,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316517,0.15835879406,0.0132,2.367
80000,4162618.3780,664758.9500,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316504,0.15836011194,0.0140,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162618.3780,664758.9500,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316504,0.15836011194,0.0140,2.367
81000,4162617.5020,664764.4360,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316503,0.15836142986,0.0140,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162617.5020,664764.4360,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316503,0.15836142986,0.0140,2.367
82000,4162616.6270,664769.9220,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316490,0.15836274774,0.0148,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162616.6270,664769.9220,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316490,0.15836274774,0.0148,2.367
83000,4162615.7510,664775.4090,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316487,0.15836406589,0.0149,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162615.7510,664775.4090,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316487,0.15836406589,0.0149,2.367
84000,4162614.8760,664780.8950,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316474,0.15836538377,0.0157,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162614.8760,664780.8950,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316474,0.15836538377,0.0157,2.368
85000,4162614.0000,664786.3810,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316472,0.15836670168,0.0158,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162614.0000,664786.3810,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316472,0.15836670168,0.0158,2.368
86000,4162613.1250,664791.8670,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316459,0.15836801956,0.0165,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162613.1250,664791.8670,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316459,0.15836801956,0.0165,2.368
87000,4162612.2490,664797.3530,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316457,0.15836933748,0.0166,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162612.2490,664797.3530,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316457,0.15836933748,0.0166,2.368
88000,4162611.3740,664802.8390,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316444,0.15837065536,0.0173,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162611.3740,664802.8390,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316444,0.15837065536,0.0173,2.368
89000,4162610.4980,664808.3250,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316442,0.15837197328,0.0174,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162610.4980,664808.3250,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316442,0.15837197328,0.0174,2.368
90000,4162609.6220,664813.8110,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316440,0.15837329119,0.0176,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162609.6220,664813.8110,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316440,0.15837329119,0.0176,2.368
91000,4162608.7470,664819.2980,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316424,0.15837460931,0.0184,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162608.7470,664819.2980,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316424,0.15837460931,0.0184,2.368
92000,4162607.8710,664824.7840,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316422,0.15837592722,0.0186,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162607.8710,664824.7840,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316422,0.15837592722,0.0186,2.368
93000,4162606.9960,664830.2700,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316408,0.15837724510,0.0193,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162606.9960,664830.2700,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316408,0.15837724510,0.0193,2.368
94000,4162606.1200,664835.7560,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316406,0.15837856302,0.0195,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162606.1200,664835.7560,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316406,0.15837856302,0.0195,2.368
95000,4162605.2450,664841.2420,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316392,0.15837988090,0.0202,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162605.2450,664841.2420,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316392,0.15837988090,0.0202,2.368
96000,4162604.3690,664846.7280,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316390,0.15838119881,0.0204,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162604.3690,664846.7280,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316390,0.15838119881,0.0204,2.369
97000,4162603.4940,664852.2140,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316375,0.15838251669,0.0212,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162603.4940,664852.2140,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316375,0.15838251669,0.0212,2.369
98000,4162602.6180,664857.7000,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316373,0.15838383461,0.0213,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162602.6180,664857.7000,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316373,0.15838383461,0.0213,2.369
99000,4162601.7420,664863.1870,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316368,0.15838515276,0.0216,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162601.7420,664863.1870,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316368,0.15838515276,0.0216,2.369
100000,4162600.8670,664868.6730,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316354,0.15838647064,0.0224,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162600.8670,664868.6730,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316354,0.15838647064,0.0224,2.369
101000,4162599.9910,664874.1590,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316351,0.15838778856,0.0226,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162599.9910,664874.1590,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316351,0.15838778856,0.0226,2.369
102000,4162599.1160,664879.6450,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316336,0.15838910644,0.0234,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162599.1160,664879.6450,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316336,0.15838910644,0.0234,2.370
103000,4162598.2400,664885.1310,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316333,0.15839042435,0.0236,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162598.2400,664885.1310,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316333,0.15839042435,0.0236,2.370
104000,4162597.3650,664890.6170,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316318,0.15839174223,0.0244,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162597.3650,664890.6170,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316318,0.15839174223,0.0244,2.370
105000,4162596.4890,664896.1030,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316315,0.15839306015,0.0246,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162596.4890,664896.1030,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316315,0.15839306015,0.0246,2.370
106000,4162595.6140,664901.5900,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316298,0.15839437826,0.0255,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162595.6140,664901.5900,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316298,0.15839437826,0.0255,2.370
107000,4162594.7380,664907.0760,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316294,0.15839569618,0.0257,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162594.7380,664907.0760,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316294,0.15839569618,0.0257,2.370
108000,4162593.8620,664912.5620,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316291,0.15839701410,0.0259,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162593.8620,664912.5620,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316291,0.15839701410,0.0259,2.370
109000,4162592.9870,664918.0480,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316276,0.15839833198,0.0268,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162592.9870,664918.0480,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316276,0.15839833198,0.0268,2.370
110000,4162592.1110,664923.5340,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316272,0.15839964989,0.0270,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162592.1110,664923.5340,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316272,0.15839964989,0.0270,2.370
111000,4162591.2360,664929.0200,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316256,0.15840096777,0.0278,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162591.2360,664929.0200,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316256,0.15840096777,0.0278,2.370
112000,4162590.3600,664934.5060,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316253,0.15840228569,0.0280,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162590.3600,664934.5060,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316253,0.15840228569,0.0280,2.370
113000,4162589.4850,664939.9920,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316237,0.15840360357,0.0289,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162589.4850,664939.9920,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316237,0.15840360357,0.0289,2.370
114000,4162588.6090,664945.4790,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316231,0.15840492172,0.0292,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162588.6090,664945.4790,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316231,0.15840492172,0.0292,2.371
115000,4162587.7340,664950.9650,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316215,0.15840623960,0.0301,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162587.7340,664950.9650,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316215,0.15840623960,0.0301,2.371
116000,4162586.8580,664956.4510,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316211,0.15840755752,0.0304,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162586.8580,664956.4510,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316211,0.15840755752,0.0304,2.371
117000,4162585.9830,664961.9370,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316195,0.15840887539,0.0313,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162585.9830,664961.9370,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316195,0.15840887539,0.0313,2.371
118000,4162585.1070,664967.4230,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316191,0.15841019331,0.0315,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162585.1070,664967.4230,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316191,0.15841019331,0.0315,2.371
119000,4162584.2310,664972.9090,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316186,0.15841151123,0.0318,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162584.2310,664972.9090,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316186,0.15841151123,0.0318,2.371
120000,4162583.3560,664978.3950,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316170,0.15841282911,0.0327,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162583.3560,664978.3950,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316170,0.15841282911,0.0327,2.371
121000,4162582.4800,664983.8810,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316165,0.15841414702,0.0329,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162582.4800,664983.8810,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316165,0.15841414702,0.0329,2.371
122000,4162581.6050,664989.3680,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316147,0.15841546514,0.0339,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162581.6050,664989.3680,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316147,0.15841546514,0.0339,2.371
123000,4162580.7290,664994.8540,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316142,0.15841678305,0.0342,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162580.7290,664994.8540,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316142,0.15841678305,0.0342,2.371
124000,4162579.8540,665000.3400,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316126,0.15841810093,0.0351,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162579.8540,665000.3400,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316126,0.15841810093,0.0351,2.371
125000,4162578.9780,665005.8260,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043316121,0.15841941885,0.0354,1.571000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162578.9780,665005.8260,4770530.1970,-0.8760,5.4860,0.0000,0.000,0.000,0.000,0.85043316121,0.15841941885,0.0354,2.371
