2,0,1000,1,GDOP, 1246190400.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
59000,4162590.1620,664927.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343735,0.15840062893,0.0279,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162590.1620,664927.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343735,0.15840062893,0.0279,2.365
60000,4162588.5860,664937.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343718,0.15840300120,0.0289,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162588.5860,664937.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343718,0.15840300120,0.0289,2.365
61000,4162587.0100,664947.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343701,0.15840537347,0.0298,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162587.0100,664947.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343701,0.15840537347,0.0298,2.365
62000,4162585.4340,664957.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343684,0.15840774574,0.0308,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162585.4340,664957.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343684,0.15840774574,0.0308,2.365
63000,4162583.8580,664966.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343666,0.15841011800,0.0318,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162583.8580,664966.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343666,0.15841011800,0.0318,2.365
64000,4162582.2820,664976.7770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343649,0.15841249027,0.0327,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162582.2820,664976.7770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343649,0.15841249027,0.0327,2.365
65000,4162580.7060,664986.6520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343630,0.15841486254,0.0338,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162580.7060,664986.6520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343630,0.15841486254,0.0338,2.365
66000,4162579.1300,664996.5270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343612,0.15841723481,0.0348,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162579.1300,664996.5270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343612,0.15841723481,0.0348,2.366
67000,4162577.5540,665006.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343593,0.15841960708,0.0358,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162577.5540,665006.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343593,0.15841960708,0.0358,2.366
68000,4162575.9780,665016.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343575,0.15842197934,0.0369,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162575.9780,665016.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343575,0.15842197934,0.0369,2.366
69000,4162574.4020,665026.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343555,0.15842435161,0.0380,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162574.4020,665026.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343555,0.15842435161,0.0380,2.366
70000,4162572.8260,665036.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343536,0.15842672388,0.0391,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162572.8260,665036.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343536,0.15842672388,0.0391,2.366
71000,4162571.2500,665045.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343516,0.15842909615,0.0402,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162571.2500,665045.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343516,0.15842909615,0.0402,2.366
72000,4162569.6740,665055.7770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343496,0.15843146841,0.0413,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162569.6740,665055.7770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343496,0.15843146841,0.0413,2.367
73000,4162568.0980,665065.6520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343476,0.15843384068,0.0424,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162568.0980,665065.6520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343476,0.15843384068,0.0424,2.367
74000,4162566.5220,665075.5270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343455,0.15843621295,0.0436,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162566.5220,665075.5270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343455,0.15843621295,0.0436,2.367
75000,4162564.9460,665085.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343434,0.15843858522,0.0447,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162564.9460,665085.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343434,0.15843858522,0.0447,2.367
76000,4162563.3700,665095.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343413,0.15844095749,0.0459,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162563.3700,665095.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343413,0.15844095749,0.0459,2.367
77000,4162561.7940,665105.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343392,0.15844332975,0.0471,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162561.7940,665105.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343392,0.15844332975,0.0471,2.367
78000,4162560.2180,665115.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343370,0.15844570202,0.0483,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162560.2180,665115.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343370,0.15844570202,0.0483,2.367
79000,4162558.6420,665124.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343348,0.15844807429,0.0496,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162558.6420,665124.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343348,0.15844807429,0.0496,2.367
80000,4162557.0660,665134.7770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343326,0.15845044656,0.0508,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162557.0660,665134.7770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343326,0.15845044656,0.0508,2.367
81000,4162555.4900,665144.6520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343303,0.15845281882,0.0521,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162555.4900,665144.6520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343303,0.15845281882,0.0521,2.367
82000,4162553.9140,665154.5270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343280,0.15845519109,0.0534,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162553.9140,665154.5270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343280,0.15845519109,0.0534,2.367
83000,4162552.3380,665164.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343257,0.15845756336,0.0546,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162552.3380,665164.4020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343257,0.15845756336,0.0546,2.367
84000,4162550.7620,665174.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343234,0.15845993563,0.0560,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162550.7620,665174.2770,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343234,0.15845993563,0.0560,2.368
85000,4162549.1860,665184.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343210,0.15846230790,0.0573,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162549.1860,665184.1520,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343210,0.15846230790,0.0573,2.368
86000,4162547.6100,665194.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343186,0.15846468016,0.0586,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162547.6100,665194.0270,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343186,0.15846468016,0.0586,2.368
87000,4162546.0340,665203.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343162,0.15846705243,0.0600,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162546.0340,665203.9020,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343162,0.15846705243,0.0600,2.368
88000,4162544.4580,665213.7780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343135,0.15846942493,0.0615,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162544.4580,665213.7780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343135,0.15846942493,0.0615,2.368
89000,4162542.8820,665223.6530,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343110,0.15847179720,0.0628,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162542.8820,665223.6530,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343110,0.15847179720,0.0628,2.368
90000,4162541.3070,665233.5280,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343074,0.15847416943,0.0649,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162541.3070,665233.5280,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343074,0.15847416943,0.0649,2.368
91000,4162539.7310,665243.4030,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343048,0.15847654170,0.0663,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162539.7310,665243.4030,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343048,0.15847654170,0.0663,2.368
92000,4162538.1550,665253.2780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043343023,0.15847891397,0.0677,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162538.1550,665253.2780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043343023,0.15847891397,0.0677,2.368
93000,4162536.5790,665263.1530,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342997,0.15848128623,0.0692,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162536.5790,665263.1530,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342997,0.15848128623,0.0692,2.368
94000,4162535.0030,665273.0280,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342971,0.15848365850,0.0707,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162535.0030,665273.0280,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342971,0.15848365850,0.0707,2.368
95000,4162533.4270,665282.9030,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342944,0.15848603077,0.0721,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162533.4270,665282.9030,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342944,0.15848603077,0.0721,2.368
96000,4162531.8510,665292.7780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342917,0.15848840304,0.0736,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162531.8510,665292.7780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342917,0.15848840304,0.0736,2.369
97000,4162530.2750,665302.6530,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342890,0.15849077530,0.0752,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162530.2750,665302.6530,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342890,0.15849077530,0.0752,2.369
98000,4162528.6990,665312.5280,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342863,0.15849314757,0.0767,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162528.6990,665312.5280,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342863,0.15849314757,0.0767,2.369
99000,4162527.1230,665322.4030,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342835,0.15849551984,0.0782,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162527.1230,665322.4030,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342835,0.15849551984,0.0782,2.369
100000,4162525.5470,665332.2780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342807,0.15849789211,0.0798,1.729000000,0.000000000,0.000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162525.5470,665332.2780,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342807,0.15849789211,0.0798,2.369
101000,4162523.9710,665342.1533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342779,0.15850026443,0.0814,1.729001337,0.000001159,0.000000185,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162523.9710,665342.1533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342779,0.15850026443,0.0814,2.369
102000,4162522.3950,665352.0283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342750,0.15850263670,0.0830,1.729003120,0.000002704,0.000000431,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162522.3950,665352.0283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342750,0.15850263670,0.0830,2.370
103000,4162520.8190,665361.9033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342722,0.15850500897,0.0846,1.729004903,0.000004250,0.000000677,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162520.8190,665361.9033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342722,0.15850500897,0.0846,2.370
104000,4162519.2430,665371.7783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342693,0.15850738124,0.0862,1.729006686,0.000005795,0.000000923,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162519.2430,665371.7783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342693,0.15850738124,0.0862,2.370
105000,4162517.6670,665381.6533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342663,0.15850975351,0.0878,1.729008469,0.000007341,0.000001170,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162517.6670,665381.6533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342663,0.15850975351,0.0878,2.370
106000,4162516.0910,665391.5283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342634,0.15851212577,0.0895,1.729010252,0.000008886,0.000001416,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162516.0910,665391.5283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342634,0.15851212577,0.0895,2.370
107000,4162514.5150,665401.4033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342604,0.15851449804,0.0912,1.729012035,0.000010431,0.000001662,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162514.5150,665401.4033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342604,0.15851449804,0.0912,2.370
108000,4162512.9390,665411.2783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342574,0.15851687031,0.0929,1.729013818,0.000011977,0.000001909,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162512.9390,665411.2783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342574,0.15851687031,0.0929,2.370
109000,4162511.3630,665421.1533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342543,0.15851924258,0.0946,1.729015601,0.000013522,0.000002155,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162511.3630,665421.1533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342543,0.15851924258,0.0946,2.370
110000,4162509.7870,665431.0283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342513,0.15852161484,0.0963,1.729017383,0.000015068,0.000002401,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162509.7870,665431.0283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342513,0.15852161484,0.0963,2.370
111000,4162508.2110,665440.9033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342482,0.15852398711,0.0980,1.729019166,0.000016613,0.000002647,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162508.2110,665440.9033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342482,0.15852398711,0.0980,2.370
112000,4162506.6350,665450.7783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342450,0.15852635938,0.0997,1.729020949,0.000018158,0.000002894,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162506.6350,665450.7783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342450,0.15852635938,0.0997,2.370
113000,4162505.0590,665460.6533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342419,0.15852873165,0.1015,1.729022732,0.000019704,0.000003140,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162505.0590,665460.6533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342419,0.15852873165,0.1015,2.370
114000,4162503.4830,665470.5283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342387,0.15853110391,0.1033,1.729024515,0.000021249,0.000003386,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162503.4830,665470.5283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342387,0.15853110391,0.1033,2.371
115000,4162501.9070,665480.4033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342355,0.15853347618,0.1051,1.729026298,0.000022794,0.000003632,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162501.9070,665480.4033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342355,0.15853347618,0.1051,2.371
116000,4162500.3310,665490.2783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342323,0.15853584845,0.1069,1.729028081,0.000024340,0.000003879,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162500.3310,665490.2783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342323,0.15853584845,0.1069,2.371
117000,4162498.7550,665500.1533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342290,0.15853822072,0.1087,1.729029864,0.000025885,0.000004125,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162498.7550,665500.1533,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342290,0.15853822072,0.1087,2.371
118000,4162497.1790,665510.0283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342257,0.15854059299,0.1106,1.729031647,0.000027431,0.000004371,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162497.1790,665510.0283,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342257,0.15854059299,0.1106,2.371
119000,4162495.6030,665519.9033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342224,0.15854296525,0.1124,1.729033430,0.000028976,0.000004617,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162495.6030,665519.9033,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342224,0.15854296525,0.1124,2.371
120000,4162494.0270,665529.7783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.000,0.000,0.000,0.85043342190,0.15854533752,0.1143,1.729035213,0.000030521,0.000004864,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,4162494.0270,665529.7783,4770531.3520,-1.5760,9.8750,0.0000,0.000,0.000,0.000,0.85043342190,0.15854533752,0.1143,2.371
