3.774550000000000000e+05 3.866795202862627804e+06 6.742280086190830916e+05 5.010768507300754078e+06
3.774560000000000000e+05 3.866795123274090700e+06 6.742279849878110690e+05 5.010768426303477027e+06
3.774570000000000000e+05 3.866795018316466361e+06 6.742279428958308417e+05 5.010768289617600851e+06
3.774580000000000000e+05 3.866795009871819988e+06 6.742279538390983362e+05 5.010768271432631649e+06
3.774590000000000000e+05 3.866794985646778252e+06 6.742279443774597021e+05 5.010768249536444433e+06
3.774600000000000000e+05 3.866795047424552031e+06 6.742279804369264748e+05 5.010768158593161963e+06
3.774610000000000000e+05 3.866795067245235201e+06 6.742280156683217501e+05 5.010768198978782631e+06
3.774620000000000000e+05 3.866795172313838266e+06 6.742280314997530077e+05 5.010768364546495490e+06
3.774630000000000000e+05 3.866795161825257353e+06 6.742280659061085898e+05 5.010768433366612531e+06
3.774640000000000000e+05 3.866795156469659880e+06 6.742280525905755349e+05 5.010768425826497376e+06
3.774650000000000000e+05 3.866795096342078876e+06 6.742279750772935804e+05 5.010768350065397099e+06
3.774660000000000000e+05 3.866795055898033082e+06 6.742279768450335832e+05 5.010768317227820866e+06
3.774670000000000000e+05 3.866795013475384098e+06 6.742279346416944172e+05 5.010768188967739232e+06
3.774680000000000000e+05 3.866795005473842844e+06 6.742279577144591603e+05 5.010768089931507595e+06
3.774690000000000000e+05 3.866794977371691726e+06 6.742279823169138981e+05 5.010767971455544233e+06
3.774700000000000000e+05 3.866794856648792513e+06 6.742279746071310947e+05 5.010768755996320397e+06
3.774710000000000000e+05 3.866795051702543627e+06 6.742280557194148423e+05 5.010768238355098292e+06
3.774720000000000000e+05 3.866795019071378745e+06 6.742280885100191226e+05 5.010767990984442644e+06
3.774730000000000000e+05 3.866794908501072787e+06 6.742280718762085307e+05 5.010768807690060697e+06
3.774740000000000000e+05 3.866794924042292405e+06 6.742280727186395088e+05 5.010769046499978751e+06
3.774750000000000000e+05 3.866794975061984733e+06 6.742281102254521102e+05 5.010769143826466054e+06
3.774760000000000000e+05 3.866794978082790505e+06 6.742280537294796668e+05 5.010769153525804169e+06
3.774770000000000000e+05 3.866795185328097083e+06 6.742281217563929968e+05 5.010768410659377463e+06
3.774780000000000000e+05 3.866795046661377884e+06 6.742281406609348487e+05 5.010769095065061934e+06
3.774790000000000000e+05 3.866795100127641112e+06 6.742281513953933027e+05 5.010769282548211515e+06
3.774800000000000000e+05 3.866795135967729148e+06 6.742281532105824444e+05 5.010769351726047695e+06
3.774810000000000000e+05 3.866795102772095706e+06 6.742281586414981866e+05 5.010769301409517415e+06
3.774820000000000000e+05 3.866795017310962081e+06 6.742281084004270379e+05 5.010769221340271644e+06
3.774830000000000000e+05 3.866794961302679498e+06 6.742280478991824202e+05 5.010769091922998428e+06
3.774840000000000000e+05 3.866794917998454999e+06 6.742280328022053000e+05 5.010769023811076768e+06
3.774850000000000000e+05 3.866794878835754935e+06 6.742279952291854424e+05 5.010769009694281034e+06
3.774860000000000000e+05 3.866794946485197637e+06 6.742280045136848930e+05 5.010769033290825784e+06
3.774870000000000000e+05 3.866794916180144064e+06 6.742280169352975208e+05 5.010768991120057181e+06
3.774880000000000000e+05 3.866794888556318823e+06 6.742279661871604621e+05 5.010769032139124349e+06
3.774890000000000000e+05 3.866794857567278203e+06 6.742279293027301319e+05 5.010769241229593754e+06
3.774900000000000000e+05 3.866794832735555246e+06 6.742279279675153084e+05 5.010769215717351064e+06
3.774910000000000000e+05 3.866794807968695648e+06 6.742279186770317610e+05 5.010769036760723218e+06
3.774920000000000000e+05 3.866794793352263048e+06 6.742278925909744576e+05 5.010768868958433159e+06
3.774930000000000000e+05 3.866794787041708361e+06 6.742279633675249061e+05 5.010768741238346323e+06
3.774940000000000000e+05 3.866794711720780935e+06 6.742279654032972176e+05 5.010768583350618370e+06
3.774950000000000000e+05 3.866794791066795122e+06 6.742279688568536658e+05 5.010768658256736584e+06
3.774960000000000000e+05 3.866794818770375568e+06 6.742279322368402500e+05 5.010768698772214353e+06
3.774970000000000000e+05 3.866794775546968915e+06 6.742278343504726654e+05 5.010768732564197853e+06
3.774980000000000000e+05 3.866795622386257164e+06 6.742281512184770545e+05 5.010771840087918565e+06
3.774990000000000000e+05 3.866795765282631852e+06 6.742282744666539365e+05 5.010772195749928243e+06
3.775000000000000000e+05 3.866795025928422809e+06 6.742280159159969771e+05 5.010769800033611245e+06
3.775010000000000000e+05 3.866795750504262745e+06 6.742282781351206359e+05 5.010772130569016561e+06
3.775020000000000000e+05 3.866795819427796174e+06 6.742282894422310637e+05 5.010772318929771893e+06
3.775030000000000000e+05 3.866795816159218550e+06 6.742282760050429497e+05 5.010772371286405250e+06
3.775040000000000000e+05 3.866795917124839500e+06 6.742283121458229143e+05 5.010772423104531132e+06
3.775050000000000000e+05 3.866795867828322109e+06 6.742283321985901566e+05 5.010772398164160550e+06
3.775060000000000000e+05 3.866795016268202569e+06 6.742279469080832787e+05 5.010769795932627283e+06
3.775070000000000000e+05 3.866794732678410597e+06 6.742279174425273668e+05 5.010768940580905415e+06
3.775080000000000000e+05 3.866794713322537486e+06 6.742279459979659878e+05 5.010768876203368418e+06
3.775090000000000000e+05 3.866794699952399358e+06 6.742280052219541976e+05 5.010768912269646302e+06
3.775100000000000000e+05 3.866794676150064450e+06 6.742280741271661827e+05 5.010768880905860104e+06
3.775110000000000000e+05 3.866794552565161604e+06 6.742280486548533663e+05 5.010768942308453843e+06
3.775120000000000000e+05 3.866794526015993208e+06 6.742280806341377320e+05 5.010769002574548125e+06
3.775130000000000000e+05 3.866794538150894921e+06 6.742280985011606244e+05 5.010768956896573305e+06
3.775140000000000000e+05 3.866795525744585320e+06 6.742284634443755494e+05 5.010772002389051951e+06
3.775150000000000000e+05 3.866795602116146591e+06 6.742285151027190732e+05 5.010772322537870146e+06
3.775160000000000000e+05 3.866795652024989482e+06 6.742285608343381900e+05 5.010772361113295890e+06
3.775170000000000000e+05 3.866795654227797873e+06 6.742285440920896363e+05 5.010772422058473341e+06
3.775180000000000000e+05 3.866794926209648140e+06 6.742281788105327869e+05 5.010770050971117802e+06
3.775190000000000000e+05 3.866794705818485003e+06 6.742280598230254836e+05 5.010769283711873926e+06
3.775200000000000000e+05 3.866794654967674520e+06 6.742279693853467470e+05 5.010769061960198916e+06
3.775210000000000000e+05 3.866794741300655529e+06 6.742279699051340576e+05 5.010769145679310896e+06
3.775220000000000000e+05 3.866794740240284707e+06 6.742279990412603365e+05 5.010769130931052379e+06
3.775230000000000000e+05 3.866794763588294853e+06 6.742280250313890865e+05 5.010769025269810110e+06
3.775240000000000000e+05 3.866794827608360443e+06 6.742280456983955810e+05 5.010769208921169862e+06
3.775250000000000000e+05 3.866794915222336538e+06 6.742282029061000794e+05 5.010769361242646351e+06
3.775260000000000000e+05 3.866794864198662806e+06 6.742282123422735604e+05 5.010769262075290084e+06
3.775270000000000000e+05 3.866794891274806578e+06 6.742281952843141044e+05 5.010769187703642994e+06
3.775280000000000000e+05 3.866794869962455705e+06 6.742282220478947274e+05 5.010769123229982331e+06
3.775290000000000000e+05 3.866794810041032732e+06 6.742281744401932228e+05 5.010769031240011565e+06
3.775300000000000000e+05 3.866794870841750875e+06 6.742282035211230395e+05 5.010769006493279710e+06
3.775310000000000000e+05 3.866795638464293908e+06 6.742284800686162198e+05 5.010771776927782223e+06
3.775320000000000000e+05 3.866795718912567943e+06 6.742285218623203691e+05 5.010772092817451805e+06
3.775330000000000000e+05 3.866795717482929118e+06 6.742285433658825932e+05 5.010772049919163808e+06
3.775340000000000000e+05 3.866795712090821005e+06 6.742285778736672364e+05 5.010771979521963745e+06
3.775350000000000000e+05 3.866795759248792659e+06 6.742285983285593102e+05 5.010772072849459946e+06
3.775360000000000000e+05 3.866795750966039486e+06 6.742286070096534677e+05 5.010772068106735125e+06
3.775370000000000000e+05 3.866795779842505697e+06 6.742286345288876910e+05 5.010772176858214661e+06
3.775380000000000000e+05 3.866795791413012426e+06 6.742286410451441770e+05 5.010772152276757173e+06
3.775390000000000000e+05 3.866795839170123450e+06 6.742286272574724862e+05 5.010772206556543708e+06
3.775400000000000000e+05 3.866795763672422618e+06 6.742286687027071603e+05 5.010772135646470822e+06
3.775410000000000000e+05 3.866795675689775962e+06 6.742286595991180511e+05 5.010771997849206440e+06
3.775420000000000000e+05 3.866795678144514095e+06 6.742286917523501907e+05 5.010771975173757412e+06
3.775430000000000000e+05 3.866795706225658767e+06 6.742287262286898913e+05 5.010772013616466895e+06
3.775440000000000000e+05 3.866795723595005460e+06 6.742287649119318230e+05 5.010772073466707021e+06
3.775450000000000000e+05 3.866795723527855705e+06 6.742288217581172939e+05 5.010772180529815145e+06
3.775460000000000000e+05 3.866795727078050375e+06 6.742288301929496229e+05 5.010772182547246106e+06
3.775470000000000000e+05 3.866795678095023148e+06 6.742288258207365870e+05 5.010772151705406606e+06
3.775480000000000000e+05 3.866795720866617747e+06 6.742289208578842226e+05 5.010772299952984788e+06
3.775490000000000000e+05 3.866795153222836554e+06 6.742287855502970051e+05 5.010769770903588273e+06
3.775500000000000000e+05 3.866794939577470534e+06 6.742286849642136367e+05 5.010768882723676041e+06
3.775510000000000000e+05 3.866794938393760473e+06 6.742287505404889816e+05 5.010768677306569181e+06
3.775520000000000000e+05 3.866794884856748395e+06 6.742287386910622008e+05 5.010768676796704531e+06
3.775530000000000000e+05 3.866794844137217849e+06 6.742287675531769637e+05 5.010768583450826816e+06
3.775540000000000000e+05 3.866794836014481727e+06 6.742287509755326901e+05 5.010768407130915672e+06
3.775550000000000000e+05 3.866794846952776425e+06 6.742287369521235814e+05 5.010768379362725653e+06
3.775560000000000000e+05 3.866794832283467520e+06 6.742287188367971685e+05 5.010768301883803681e+06
3.775570000000000000e+05 3.866794833465415053e+06 6.742286856872828212e+05 5.010768223248185590e+06
3.775580000000000000e+05 3.866794794662204105e+06 6.742286547880078433e+05 5.010768089052058756e+06
3.775590000000000000e+05 3.866795561812400818e+06 6.742288623228109209e+05 5.010771547861776315e+06
3.775600000000000000e+05 3.866795673865332734e+06 6.742289382922957884e+05 5.010771927893196233e+06
3.775610000000000000e+05 3.866795056125046685e+06 6.742287897697420558e+05 5.010769249120969325e+06
3.775620000000000000e+05 3.866794818883500062e+06 6.742287275182089070e+05 5.010768337913933210e+06
3.775630000000000000e+05 3.866794913712876383e+06 6.742286345251561143e+05 5.010767628207591362e+06
3.775640000000000000e+05 3.866794894619115163e+06 6.742285931345591089e+05 5.010768205012605526e+06
3.775650000000000000e+05 3.866795690753994510e+06 6.742287470145206898e+05 5.010771519773898646e+06
3.775660000000000000e+05 3.866795034897724632e+06 6.742285632639614632e+05 5.010769061944764107e+06
3.775670000000000000e+05 3.866795750320631079e+06 6.742287640507830074e+05 5.010771642033066601e+06
3.775680000000000000e+05 3.866795825254837982e+06 6.742288807645107154e+05 5.010771974564136006e+06
3.775690000000000000e+05 3.866795959674023557e+06 6.742288529944417533e+05 5.010771738689871505e+06
3.775700000000000000e+05 3.866795851099343970e+06 6.742288079078138107e+05 5.010771653945359401e+06
3.775710000000000000e+05 3.866795219292847440e+06 6.742286876480736537e+05 5.010768980144646950e+06
3.775720000000000000e+05 3.866794980108848773e+06 6.742286449490224477e+05 5.010768127963774838e+06
3.775730000000000000e+05 3.866795015995243099e+06 6.742286328034182079e+05 5.010768019037784077e+06
3.775740000000000000e+05 3.866795696373840794e+06 6.742287737071965821e+05 5.010771375261777081e+06
3.775750000000000000e+05 3.866795217376951128e+06 6.742287312777166953e+05 5.010769336506063119e+06
3.775760000000000000e+05 3.866795079475812148e+06 6.742286590940688038e+05 5.010768751182270236e+06
3.775770000000000000e+05 3.866795015180514660e+06 6.742286330776206451e+05 5.010768452198964544e+06
3.775780000000000000e+05 3.866794999113187194e+06 6.742286439524737652e+05 5.010768389923423529e+06
3.775790000000000000e+05 3.866795000937763136e+06 6.742286671451821458e+05 5.010768443418794312e+06
3.775800000000000000e+05 3.866794968349511735e+06 6.742286487451251596e+05 5.010768408384351060e+06
3.775810000000000000e+05 3.866795049333783798e+06 6.742287277083355002e+05 5.010768562344235368e+06
3.775820000000000000e+05 3.866795016408950090e+06 6.742287057718867436e+05 5.010768599532472901e+06
3.775830000000000000e+05 3.866795009772613645e+06 6.742286815775720170e+05 5.010768805333600380e+06
3.775840000000000000e+05 3.866794970187465660e+06 6.742286729060839862e+05 5.010768904457080178e+06
3.775850000000000000e+05 3.866795666711623315e+06 6.742288216243189527e+05 5.010771708629317582e+06
3.775860000000000000e+05 3.866795849453435279e+06 6.742289170755761443e+05 5.010772101873668842e+06
3.775870000000000000e+05 3.866795368904910516e+06 6.742287763381454861e+05 5.010770011072442867e+06
3.775880000000000000e+05 3.866795266078321729e+06 6.742287590795288561e+05 5.010769489879906178e+06
3.775890000000000000e+05 3.866795278678575996e+06 6.742287123160351766e+05 5.010769397171451710e+06
3.775900000000000000e+05 3.866795287616722286e+06 6.742286754759731703e+05 5.010769381137488410e+06
3.775910000000000000e+05 3.866795236530347727e+06 6.742287001096815802e+05 5.010769302802769467e+06
3.775920000000000000e+05 3.866795282417795155e+06 6.742287136392089305e+05 5.010769399962753989e+06
3.775930000000000000e+05 3.866795250604768284e+06 6.742286855951099424e+05 5.010769467138281092e+06
3.775940000000000000e+05 3.866795250915222801e+06 6.742286327499197796e+05 5.010769456966255791e+06
3.775950000000000000e+05 3.866795241008671001e+06 6.742285863987061894e+05 5.010769388369489461e+06
3.775960000000000000e+05 3.866795141958239954e+06 6.742285512223907281e+05 5.010769349494592287e+06
3.775970000000000000e+05 3.866795213722672779e+06 6.742285092791665811e+05 5.010769405447571538e+06
3.775980000000000000e+05 3.866795284064695239e+06 6.742285431024153950e+05 5.010769530656903051e+06
3.775990000000000000e+05 3.866795941162249073e+06 6.742287388730362291e+05 5.010772051372841001e+06
3.776000000000000000e+05 3.866795982824513689e+06 6.742288216213601409e+05 5.010772307454606518e+06
3.776010000000000000e+05 3.866795932426912244e+06 6.742288643647292629e+05 5.010772383613952436e+06
3.776020000000000000e+05 3.866795867205486633e+06 6.742288597425596090e+05 5.010772385993493721e+06
3.776030000000000000e+05 3.866795867959101684e+06 6.742288269962703343e+05 5.010772217760154977e+06
3.776040000000000000e+05 3.866796005725180265e+06 6.742287481212620623e+05 5.010771905595833436e+06
3.776050000000000000e+05 3.866795944102158304e+06 6.742286787412586855e+05 5.010771844855616800e+06
3.776060000000000000e+05 3.866795955072350800e+06 6.742287108176305192e+05 5.010771968148476444e+06
3.776070000000000000e+05 3.866795960429022089e+06 6.742287303533705417e+05 5.010772066556400619e+06
3.776080000000000000e+05 3.866795985414486378e+06 6.742287039591122884e+05 5.010772132869878784e+06
3.776090000000000000e+05 3.866795982314390130e+06 6.742286896779827075e+05 5.010772106853380799e+06
3.776100000000000000e+05 3.866795295944080688e+06 6.742284304486985784e+05 5.010769890777281485e+06
3.776110000000000000e+05 3.866795860126793850e+06 6.742286394319805549e+05 5.010771752306564711e+06
3.776120000000000000e+05 3.866795921325196512e+06 6.742286587808469776e+05 5.010771866407405585e+06
3.776130000000000000e+05 3.866795361388896592e+06 6.742284083863970591e+05 5.010769629301524721e+06
3.776140000000000000e+05 3.866795910542354919e+06 6.742285824517221190e+05 5.010771590578078292e+06
3.776150000000000000e+05 3.866796057386293542e+06 6.742286692033007275e+05 5.010771888633468188e+06
3.776160000000000000e+05 3.866796116380038206e+06 6.742286739296976011e+05 5.010771962412058376e+06
3.776170000000000000e+05 3.866796091193863191e+06 6.742286846730350517e+05 5.010771922820957378e+06
3.776180000000000000e+05 3.866796075924143195e+06 6.742287483778562164e+05 5.010771876213589683e+06
3.776190000000000000e+05 3.866796060638215393e+06 6.742287421860072063e+05 5.010771881916006096e+06
3.776200000000000000e+05 3.866796109046592843e+06 6.742287137091053883e+05 5.010771942299732007e+06
3.776210000000000000e+05 3.866796095026806928e+06 6.742286950976754306e+05 5.010771885427660309e+06
3.776220000000000000e+05 3.866796138590178452e+06 6.742286880597451236e+05 5.010771847673679702e+06
3.776230000000000000e+05 3.866796111444588751e+06 6.742287202715288149e+05 5.010771909641835839e+06
3.776240000000000000e+05 3.866796165195486508e+06 6.742287473500729539e+05 5.010772030714683235e+06
3.776250000000000000e+05 3.866796227324508131e+06 6.742287265738628339e+05 5.010772083101771772e+06
3.776260000000000000e+05 3.866796190622507595e+06 6.742286641976289684e+05 5.010772027964573354e+06
3.776270000000000000e+05 3.866796154176146258e+06 6.742286217735196697e+05 5.010771947791161947e+06
3.776280000000000000e+05 3.866796196262326557e+06 6.742285676322955405e+05 5.010771963645664975e+06
3.776290000000000000e+05 3.866796113732133992e+06 6.742284920963241020e+05 5.010771892440905795e+06
3.776300000000000000e+05 3.866796050213585142e+06 6.742284520264246967e+05 5.010771724372397177e+06
3.776310000000000000e+05 3.866796079665531870e+06 6.742284506568795769e+05 5.010771785388854332e+06
3.776320000000000000e+05 3.866796115521703847e+06 6.742284373494742904e+05 5.010771841536913998e+06
3.776330000000000000e+05 3.866796109429825097e+06 6.742283882313930662e+05 5.010771861610279419e+06
3.776340000000000000e+05 3.866796183259333484e+06 6.742283926720542368e+05 5.010772004061881453e+06
3.776350000000000000e+05 3.866796211186954752e+06 6.742284073910001898e+05 5.010772121957503259e+06
3.776360000000000000e+05 3.866796255453777499e+06 6.742284000136076938e+05 5.010772185605983250e+06
3.776370000000000000e+05 3.866796278222049121e+06 6.742284419964727713e+05 5.010772231034664437e+06
3.776380000000000000e+05 3.866796326562756207e+06 6.742284607639891328e+05 5.010772301345310174e+06
3.776390000000000000e+05 3.866796353743096348e+06 6.742284905911432579e+05 5.010772308933845721e+06
3.776400000000000000e+05 3.866796308234436903e+06 6.742284939098790055e+05 5.010772286418456584e+06
3.776410000000000000e+05 3.866795647255802527e+06 6.742282162707373500e+05 5.010770411901048385e+06
3.776420000000000000e+05 3.866796103421682492e+06 6.742284824445863487e+05 5.010771915724855848e+06
3.776430000000000000e+05 3.866796278183482587e+06 6.742285765927672619e+05 5.010772270731209777e+06
3.776440000000000000e+05 3.866796387438755017e+06 6.742286135745447828e+05 5.010772328206915408e+06
3.776450000000000000e+05 3.866796373510568403e+06 6.742286224734545685e+05 5.010772240601778962e+06
3.776460000000000000e+05 3.866796337360309437e+06 6.742286620762537932e+05 5.010772242706576362e+06
3.776470000000000000e+05 3.866796299462186638e+06 6.742286635153042153e+05 5.010772277606137097e+06
3.776480000000000000e+05 3.866796291289187502e+06 6.742286312010552501e+05 5.010772233147178777e+06
3.776490000000000000e+05 3.866796301575125661e+06 6.742286268393711653e+05 5.010772256088987924e+06
3.776500000000000000e+05 3.866796293714137282e+06 6.742286266959438799e+05 5.010772287659619004e+06
3.776510000000000000e+05 3.866796301563241519e+06 6.742286255397363566e+05 5.010772286057381891e+06
3.776520000000000000e+05 3.866796316923053935e+06 6.742285963923776289e+05 5.010772281745633110e+06
3.776530000000000000e+05 3.866796297026563901e+06 6.742285886100091739e+05 5.010772257368648425e+06
3.776540000000000000e+05 3.866796250950210728e+06 6.742285434903614223e+05 5.010772209235358983e+06
3.776550000000000000e+05 3.866796299298434984e+06 6.742285024386839941e+05 5.010772266088305973e+06
3.776560000000000000e+05 3.866795775822419208e+06 6.742282910283452366e+05 5.010770499252893031e+06
3.776570000000000000e+05 3.866795538311708719e+06 6.742282059684225824e+05 5.010769763583077118e+06
3.776580000000000000e+05 3.866795532321907114e+06 6.742281280558722792e+05 5.010769631396463141e+06
3.776590000000000000e+05 3.866796123135730624e+06 6.742283735600733198e+05 5.010771629404578358e+06
3.776600000000000000e+05 3.866796156438571401e+06 6.742284115296162199e+05 5.010771698833257891e+06
3.776610000000000000e+05 3.866796168780948967e+06 6.742284164673266932e+05 5.010771790144181810e+06
3.776620000000000000e+05 3.866796087881319690e+06 6.742283997515584342e+05 5.010771754893413745e+06
3.776630000000000000e+05 3.866796093695216812e+06 6.742284298421711428e+05 5.010771845110100694e+06
3.776640000000000000e+05 3.866796057294808328e+06 6.742284065659901826e+05 5.010771774191568606e+06
3.776650000000000000e+05 3.866796106063343119e+06 6.742283536225691205e+05 5.010771813709725626e+06
3.776660000000000000e+05 3.866796094083255157e+06 6.742283650091607124e+05 5.010771853702515364e+06
3.776670000000000000e+05 3.866796034814211540e+06 6.742283533878560411e+05 5.010771727369086817e+06
3.776680000000000000e+05 3.866796036434593145e+06 6.742283795799094951e+05 5.010771881144125946e+06
3.776690000000000000e+05 3.866796036285858136e+06 6.742283646502918564e+05 5.010771890368006192e+06
3.776700000000000000e+05 3.866795998765971977e+06 6.742284052693544654e+05 5.010771852536411025e+06
3.776710000000000000e+05 3.866796035500037018e+06 6.742283957942354027e+05 5.010771936859331094e+06
3.776720000000000000e+05 3.866796010549300350e+06 6.742283867272505304e+05 5.010771963836850598e+06
3.776730000000000000e+05 3.866795972291845363e+06 6.742283689975005109e+05 5.010771965839123353e+06
3.776740000000000000e+05 3.866795915138149634e+06 6.742283661302314140e+05 5.010771881684139371e+06
3.776750000000000000e+05 3.866795877861774992e+06 6.742284018672395032e+05 5.010771890021018684e+06
3.776760000000000000e+05 3.866795875228760298e+06 6.742283860873450758e+05 5.010771842085332610e+06
3.776770000000000000e+05 3.866795900795455556e+06 6.742284303379164776e+05 5.010771817486916669e+06
3.776780000000000000e+05 3.866795923342340160e+06 6.742283817270804429e+05 5.010771732323130593e+06
3.776790000000000000e+05 3.866795907058207318e+06 6.742284056907029590e+05 5.010771741663197987e+06
3.776800000000000000e+05 3.866795837126699276e+06 6.742284192495832685e+05 5.010771770351945423e+06
3.776810000000000000e+05 3.866795934622822795e+06 6.742284054485830711e+05 5.010771854732886888e+06
3.776820000000000000e+05 3.866795904283222742e+06 6.742283736165278824e+05 5.010771843626237474e+06
3.776830000000000000e+05 3.866795932081838604e+06 6.742284218114191899e+05 5.010772053243446164e+06
